label,k,m,ring_dim,time_ms,phase_minhash_ms,phase_encode_ms,phase_encrypt_ms,phase_multiply_ms,phase_rotate_sum_ms,phase_decrypt_ms,phase_bias_correction_ms,memory_bytes,ct_size_bytes,jaccard_computed,jaccard_expected,jaccard_error
accuracy_k512_0.600000_t38,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.435484,0.428571,0.006912
accuracy_k512_0.600000_t39,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.435484,0.428571,0.006912
accuracy_k512_0.600000_t40,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.435484,0.428571,0.006912
accuracy_k512_0.600000_t41,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.435484,0.428571,0.006912
accuracy_k512_0.600000_t42,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.435484,0.428571,0.006912
accuracy_k512_0.600000_t43,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.435484,0.428571,0.006912
accuracy_k512_0.600000_t44,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.435484,0.428571,0.006912
accuracy_k512_0.600000_t45,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.435484,0.428571,0.006912
accuracy_k512_0.600000_t46,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.435484,0.428571,0.006912
accuracy_k512_0.600000_t47,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.435484,0.428571,0.006912
accuracy_k512_0.600000_t48,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.435484,0.428571,0.006912
accuracy_k512_0.600000_t49,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.435484,0.428571,0.006912
accuracy_k512_0.700000_t0,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.558468,0.538462,0.020006
accuracy_k512_0.700000_t1,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.558468,0.538462,0.020006
accuracy_k512_0.700000_t2,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.558468,0.538462,0.020006
accuracy_k512_0.700000_t3,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.558468,0.538462,0.020006
accuracy_k512_0.700000_t4,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.558468,0.538462,0.020006
accuracy_k512_0.700000_t5,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.558468,0.538462,0.020006
accuracy_k512_0.700000_t6,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.558468,0.538462,0.020006
accuracy_k512_0.700000_t7,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.558468,0.538462,0.020006
accuracy_k512_0.700000_t8,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.558468,0.538462,0.020006
accuracy_k512_0.700000_t9,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.558468,0.538462,0.020006
accuracy_k512_0.700000_t10,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.558468,0.538462,0.020006
accuracy_k512_0.700000_t11,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.558468,0.538462,0.020006
accuracy_k512_0.700000_t12,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.558468,0.538462,0.020006
accuracy_k512_0.700000_t13,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.558468,0.538462,0.020006
accuracy_k512_0.700000_t14,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.558468,0.538462,0.020006
accuracy_k512_0.700000_t15,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.558468,0.538462,0.020006
accuracy_k512_0.700000_t16,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.558468,0.538462,0.020006
accuracy_k512_0.700000_t17,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.558468,0.538462,0.020006
accuracy_k512_0.700000_t18,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.558468,0.538462,0.020006
accuracy_k512_0.700000_t19,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.558468,0.538462,0.020006
accuracy_k512_0.700000_t20,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.558468,0.538462,0.020006
accuracy_k512_0.700000_t21,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.558468,0.538462,0.020006
accuracy_k512_0.700000_t22,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.558468,0.538462,0.020006
accuracy_k512_0.700000_t23,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.558468,0.538462,0.020006
accuracy_k512_0.700000_t24,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.558468,0.538462,0.020006
accuracy_k512_0.700000_t25,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.558468,0.538462,0.020006
accuracy_k512_0.700000_t26,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.558468,0.538462,0.020006
accuracy_k512_0.700000_t27,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.558468,0.538462,0.020006
accuracy_k512_0.700000_t28,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.558468,0.538462,0.020006
accuracy_k512_0.700000_t29,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.558468,0.538462,0.020006
accuracy_k512_0.700000_t30,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.558468,0.538462,0.020006
accuracy_k512_0.700000_t31,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.558468,0.538462,0.020006
accuracy_k512_0.700000_t32,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.558468,0.538462,0.020006
accuracy_k512_0.700000_t33,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.558468,0.538462,0.020006
accuracy_k512_0.700000_t34,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.558468,0.538462,0.020006
accuracy_k512_0.700000_t35,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.558468,0.538462,0.020006
accuracy_k512_0.700000_t36,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.558468,0.538462,0.020006
accuracy_k512_0.700000_t37,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.558468,0.538462,0.020006
accuracy_k512_0.700000_t38,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.558468,0.538462,0.020006
accuracy_k512_0.700000_t39,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.558468,0.538462,0.020006
accuracy_k512_0.700000_t40,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.558468,0.538462,0.020006
accuracy_k512_0.700000_t41,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.558468,0.538462,0.020006
accuracy_k512_0.700000_t42,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.558468,0.538462,0.020006
accuracy_k512_0.700000_t43,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.558468,0.538462,0.020006
accuracy_k512_0.700000_t44,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.558468,0.538462,0.020006
accuracy_k512_0.700000_t45,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.558468,0.538462,0.020006
accuracy_k512_0.700000_t46,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.558468,0.538462,0.020006
accuracy_k512_0.700000_t47,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.558468,0.538462,0.020006
accuracy_k512_0.700000_t48,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.558468,0.538462,0.020006
accuracy_k512_0.700000_t49,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.558468,0.538462,0.020006
accuracy_k512_0.800000_t0,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.675403,0.666667,0.008737
accuracy_k512_0.800000_t1,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.675403,0.666667,0.008737
accuracy_k512_0.800000_t2,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.675403,0.666667,0.008737
accuracy_k512_0.800000_t3,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.675403,0.666667,0.008737
accuracy_k512_0.800000_t4,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.675403,0.666667,0.008737
accuracy_k512_0.800000_t5,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.675403,0.666667,0.008737
accuracy_k512_0.800000_t6,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.675403,0.666667,0.008737
accuracy_k512_0.800000_t7,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.675403,0.666667,0.008737
accuracy_k512_0.800000_t8,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.675403,0.666667,0.008737
accuracy_k512_0.800000_t9,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.675403,0.666667,0.008737
accuracy_k512_0.800000_t10,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.675403,0.666667,0.008737
accuracy_k512_0.800000_t11,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.675403,0.666667,0.008737
accuracy_k512_0.800000_t12,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.675403,0.666667,0.008737
accuracy_k512_0.800000_t13,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.675403,0.666667,0.008737
accuracy_k512_0.800000_t14,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.675403,0.666667,0.008737
accuracy_k512_0.800000_t15,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.675403,0.666667,0.008737
accuracy_k512_0.800000_t16,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.675403,0.666667,0.008737
accuracy_k512_0.800000_t17,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.675403,0.666667,0.008737
accuracy_k512_0.800000_t18,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.675403,0.666667,0.008737
accuracy_k512_0.800000_t19,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.675403,0.666667,0.008737
accuracy_k512_0.800000_t20,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.675403,0.666667,0.008737
accuracy_k512_0.800000_t21,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.675403,0.666667,0.008737
accuracy_k512_0.800000_t22,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.675403,0.666667,0.008737
accuracy_k512_0.800000_t23,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.675403,0.666667,0.008737
accuracy_k512_0.800000_t24,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.675403,0.666667,0.008737
accuracy_k512_0.800000_t25,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.675403,0.666667,0.008737
accuracy_k512_0.800000_t26,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.675403,0.666667,0.008737
accuracy_k512_0.800000_t27,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.675403,0.666667,0.008737
accuracy_k512_0.800000_t28,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.675403,0.666667,0.008737
accuracy_k512_0.800000_t29,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.675403,0.666667,0.008737
accuracy_k512_0.800000_t30,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.675403,0.666667,0.008737
accuracy_k512_0.800000_t31,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.675403,0.666667,0.008737
accuracy_k512_0.800000_t32,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.675403,0.666667,0.008737
accuracy_k512_0.800000_t33,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.675403,0.666667,0.008737
accuracy_k512_0.800000_t34,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.675403,0.666667,0.008737
accuracy_k512_0.800000_t35,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.675403,0.666667,0.008737
accuracy_k512_0.800000_t36,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.675403,0.666667,0.008737
accuracy_k512_0.800000_t37,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.675403,0.666667,0.008737
accuracy_k512_0.800000_t38,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.675403,0.666667,0.008737
accuracy_k512_0.800000_t39,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.675403,0.666667,0.008737
accuracy_k512_0.800000_t40,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.675403,0.666667,0.008737
accuracy_k512_0.800000_t41,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.675403,0.666667,0.008737
accuracy_k512_0.800000_t42,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.675403,0.666667,0.008737
accuracy_k512_0.800000_t43,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.675403,0.666667,0.008737
accuracy_k512_0.800000_t44,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.675403,0.666667,0.008737
accuracy_k512_0.800000_t45,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.675403,0.666667,0.008737
accuracy_k512_0.800000_t46,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.675403,0.666667,0.008737
accuracy_k512_0.800000_t47,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.675403,0.666667,0.008737
accuracy_k512_0.800000_t48,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.675403,0.666667,0.008737
accuracy_k512_0.800000_t49,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.675403,0.666667,0.008737
accuracy_k512_0.900000_t0,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.814516,0.818182,0.003666
accuracy_k512_0.900000_t1,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.814516,0.818182,0.003666
accuracy_k512_0.900000_t2,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.814516,0.818182,0.003666
accuracy_k512_0.900000_t3,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.814516,0.818182,0.003666
accuracy_k512_0.900000_t4,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.814516,0.818182,0.003666
accuracy_k512_0.900000_t5,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.814516,0.818182,0.003666
accuracy_k512_0.900000_t6,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.814516,0.818182,0.003666
accuracy_k512_0.900000_t7,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.814516,0.818182,0.003666
accuracy_k512_0.900000_t8,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.814516,0.818182,0.003666
accuracy_k512_0.900000_t9,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.814516,0.818182,0.003666
accuracy_k512_0.900000_t10,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.814516,0.818182,0.003666
accuracy_k512_0.900000_t11,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.814516,0.818182,0.003666
accuracy_k512_0.900000_t12,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.814516,0.818182,0.003666
accuracy_k512_0.900000_t13,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.814516,0.818182,0.003666
accuracy_k512_0.900000_t14,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.814516,0.818182,0.003666
accuracy_k512_0.900000_t15,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.814516,0.818182,0.003666
accuracy_k512_0.900000_t16,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.814516,0.818182,0.003666
accuracy_k512_0.900000_t17,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.814516,0.818182,0.003666
accuracy_k512_0.900000_t18,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.814516,0.818182,0.003666
accuracy_k512_0.900000_t19,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.814516,0.818182,0.003666
accuracy_k512_0.900000_t20,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.814516,0.818182,0.003666
accuracy_k512_0.900000_t21,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.814516,0.818182,0.003666
accuracy_k512_0.900000_t22,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.814516,0.818182,0.003666
accuracy_k512_0.900000_t23,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.814516,0.818182,0.003666
accuracy_k512_0.900000_t24,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.814516,0.818182,0.003666
accuracy_k512_0.900000_t25,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.814516,0.818182,0.003666
accuracy_k512_0.900000_t26,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.814516,0.818182,0.003666
accuracy_k512_0.900000_t27,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.814516,0.818182,0.003666
accuracy_k512_0.900000_t28,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.814516,0.818182,0.003666
accuracy_k512_0.900000_t29,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.814516,0.818182,0.003666
accuracy_k512_0.900000_t30,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.814516,0.818182,0.003666
accuracy_k512_0.900000_t31,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.814516,0.818182,0.003666
accuracy_k512_0.900000_t32,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.814516,0.818182,0.003666
accuracy_k512_0.900000_t33,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.814516,0.818182,0.003666
accuracy_k512_0.900000_t34,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.814516,0.818182,0.003666
accuracy_k512_0.900000_t35,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.814516,0.818182,0.003666
accuracy_k512_0.900000_t36,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.814516,0.818182,0.003666
accuracy_k512_0.900000_t37,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.814516,0.818182,0.003666
accuracy_k512_0.900000_t38,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.814516,0.818182,0.003666
accuracy_k512_0.900000_t39,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.814516,0.818182,0.003666
accuracy_k512_0.900000_t40,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.814516,0.818182,0.003666
accuracy_k512_0.900000_t41,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.814516,0.818182,0.003666
accuracy_k512_0.900000_t42,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.814516,0.818182,0.003666
accuracy_k512_0.900000_t43,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.814516,0.818182,0.003666
accuracy_k512_0.900000_t44,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.814516,0.818182,0.003666
accuracy_k512_0.900000_t45,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.814516,0.818182,0.003666
accuracy_k512_0.900000_t46,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.814516,0.818182,0.003666
accuracy_k512_0.900000_t47,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.814516,0.818182,0.003666
accuracy_k512_0.900000_t48,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.814516,0.818182,0.003666
accuracy_k512_0.900000_t49,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.814516,0.818182,0.003666
accuracy_k512_1.000000_t0,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,1.000000,1.000000,0.000000
accuracy_k512_1.000000_t1,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,1.000000,1.000000,0.000000
accuracy_k512_1.000000_t2,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,1.000000,1.000000,0.000000
accuracy_k512_1.000000_t3,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,1.000000,1.000000,0.000000
accuracy_k512_1.000000_t4,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,1.000000,1.000000,0.000000
accuracy_k512_1.000000_t5,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,1.000000,1.000000,0.000000
accuracy_k512_1.000000_t6,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,1.000000,1.000000,0.000000
accuracy_k512_1.000000_t7,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,1.000000,1.000000,0.000000
accuracy_k512_1.000000_t8,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,1.000000,1.000000,0.000000
accuracy_k512_1.000000_t9,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,1.000000,1.000000,0.000000
accuracy_k512_1.000000_t10,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,1.000000,1.000000,0.000000
accuracy_k512_1.000000_t11,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,1.000000,1.000000,0.000000
accuracy_k512_1.000000_t12,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,1.000000,1.000000,0.000000
accuracy_k512_1.000000_t13,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,1.000000,1.000000,0.000000
accuracy_k512_1.000000_t14,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,1.000000,1.000000,0.000000
accuracy_k512_1.000000_t15,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,1.000000,1.000000,0.000000
accuracy_k512_1.000000_t16,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,1.000000,1.000000,0.000000
accuracy_k512_1.000000_t17,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,1.000000,1.000000,0.000000
accuracy_k512_1.000000_t18,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,1.000000,1.000000,0.000000
accuracy_k512_1.000000_t19,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,1.000000,1.000000,0.000000
accuracy_k512_1.000000_t20,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,1.000000,1.000000,0.000000
accuracy_k512_1.000000_t21,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,1.000000,1.000000,0.000000
accuracy_k512_1.000000_t22,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,1.000000,1.000000,0.000000
accuracy_k512_1.000000_t23,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,1.000000,1.000000,0.000000
accuracy_k512_1.000000_t24,512,32,16384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,1.000000,1.000000,0.000000
