circuit,security,k,m,ring_dim,ring_dim_requested,ring_dim_baseline,ring_dim_grew,mult_depth,natural_mult_depth,scaling_mod_size,num_limbs,plaintext_mod,log_q,log_delta,pattern,eval_noise_bits,headroom_bits,saturated,decrypt_ok,decision_ok,expected,got,ct_bytes,status
onehot,TOY,32,64,2048,2048,2048,0,4,1,45,4,12289,180.0,166.4,all_match,61.40,104.02,0,1,1,32,32,132479,ok
onehot,TOY,32,64,2048,2048,2048,0,4,1,45,4,12289,180.0,166.4,no_match,61.50,103.92,0,1,1,0,0,132479,ok
onehot,TOY,32,64,2048,2048,2048,0,4,1,45,4,12289,180.0,166.4,random,61.40,104.01,0,1,1,0,0,132479,ok
onehot,TOY,32,64,2048,2048,2048,0,4,1,50,4,12289,200.0,186.4,all_match,67.22,118.20,0,1,1,32,32,132495,ok
onehot,TOY,32,64,2048,2048,2048,0,4,1,50,4,12289,200.0,186.4,no_match,65.92,119.49,0,1,1,0,0,132495,ok
onehot,TOY,32,64,2048,2048,2048,0,4,1,50,4,12289,200.0,186.4,random,66.24,119.18,0,1,1,1,1,132495,ok
onehot,TOY,32,64,2048,2048,2048,0,4,1,52,4,12289,208.0,194.4,all_match,68.38,125.03,0,1,1,32,32,132495,ok
onehot,TOY,32,64,2048,2048,2048,0,4,1,52,4,12289,208.0,194.4,no_match,68.39,125.02,0,1,1,0,0,132495,ok
onehot,TOY,32,64,2048,2048,2048,0,4,1,52,4,12289,208.0,194.4,random,68.01,125.40,0,1,1,0,0,132495,ok
onehot,TOY,32,64,2048,2048,2048,0,4,1,54,4,12289,216.0,202.4,all_match,69.84,131.58,0,1,1,32,32,132495,ok
onehot,TOY,32,64,2048,2048,2048,0,4,1,54,4,12289,216.0,202.4,no_match,69.50,131.91,0,1,1,0,0,132495,ok
onehot,TOY,32,64,2048,2048,2048,0,4,1,54,4,12289,216.0,202.4,random,70.91,130.50,0,1,1,0,0,132495,ok
onehot,TOY,32,64,2048,2048,2048,0,4,1,58,3,12289,174.0,160.4,all_match,74.05,85.37,0,1,1,32,32,99549,ok
onehot,TOY,32,64,2048,2048,2048,0,4,1,58,3,12289,174.0,160.4,no_match,74.79,84.63,0,1,1,0,0,99549,ok
onehot,TOY,32,64,2048,2048,2048,0,4,1,58,3,12289,174.0,160.4,random,74.43,84.99,0,1,1,0,0,99549,ok
onehot,TOY,32,64,2048,2048,2048,0,4,1,60,3,12289,180.0,166.4,all_match,76.66,88.76,0,1,1,32,32,99549,ok
onehot,TOY,32,64,2048,2048,2048,0,4,1,60,3,12289,180.0,166.4,no_match,76.16,89.26,0,1,1,0,0,99549,ok
onehot,TOY,32,64,2048,2048,2048,0,4,1,60,3,12289,180.0,166.4,random,75.81,89.60,0,1,1,1,1,99549,ok
onehot,TOY,64,64,4096,4096,4096,0,1,1,0,2,40961,120.0,104.7,all_match,78.21,25.47,0,1,1,64,64,132139,ok
onehot,TOY,64,64,4096,4096,4096,0,1,1,0,2,40961,120.0,104.7,no_match,76.84,26.84,0,1,1,0,0,132139,ok
onehot,TOY,64,64,4096,4096,4096,0,1,1,0,2,40961,120.0,104.7,random,77.88,25.80,0,1,1,1,1,132139,ok
onehot,TOY,64,64,4096,4096,4096,0,1,1,40,2,40961,80.0,64.7,all_match,58.09,5.59,0,1,1,64,64,132139,ok
onehot,TOY,64,64,4096,4096,4096,0,1,1,40,2,40961,80.0,64.7,no_match,56.98,6.70,0,1,1,0,0,132139,ok
onehot,TOY,64,64,4096,4096,4096,0,1,1,40,2,40961,80.0,64.7,random,56.76,6.92,0,1,1,0,0,132139,ok
onehot,TOY,64,64,4096,4096,4096,0,1,1,45,2,40961,90.0,74.7,all_match,62.27,11.41,0,1,1,64,64,132139,ok
onehot,TOY,64,64,4096,4096,4096,0,1,1,45,2,40961,90.0,74.7,no_match,61.80,11.88,0,1,1,0,0,132139,ok
onehot,TOY,64,64,4096,4096,4096,0,1,1,45,2,40961,90.0,74.7,random,63.00,10.68,0,1,1,2,2,132139,ok
onehot,TOY,64,64,4096,4096,4096,0,1,1,50,2,40961,100.0,84.7,all_match,66.71,16.97,0,1,1,64,64,132139,ok
onehot,TOY,64,64,4096,4096,4096,0,1,1,50,2,40961,100.0,84.7,no_match,67.30,16.38,0,1,1,0,0,132139,ok
onehot,TOY,64,64,4096,4096,4096,0,1,1,50,2,40961,100.0,84.7,random,67.10,16.58,0,1,1,1,1,132139,ok
onehot,TOY,64,64,4096,4096,4096,0,1,1,52,2,40961,104.0,88.7,all_match,69.89,17.78,0,1,1,64,64,132139,ok
onehot,TOY,64,64,4096,4096,4096,0,1,1,52,2,40961,104.0,88.7,no_match,68.48,19.20,0,1,1,0,0,132139,ok
onehot,TOY,64,64,4096,4096,4096,0,1,1,52,2,40961,104.0,88.7,random,68.75,18.93,0,1,1,3,3,132139,ok
onehot,TOY,64,64,4096,4096,4096,0,1,1,54,2,40961,108.0,92.7,all_match,69.98,21.70,0,1,1,64,64,132139,ok
onehot,TOY,64,64,4096,4096,4096,0,1,1,54,2,40961,108.0,92.7,no_match,71.41,20.26,0,1,1,0,0,132139,ok
